dataset,prediction,ground_truth
smap_e-9,"['KMeansAD', 'EIF', 'HBOS', 'COPOD', 'PCA', 'OmniAnomaly', 'KNN', 'MCD', 'OCSVM', 'IForest', 'ALLM4TS', 'CBLOF', 'CNN', 'TranAD', 'LSTMAD', 'OFA', 'TimesNet', 'LOF', 'USAD', 'FITS', 'AutoEncoder', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['OmniAnomaly', 'PCA', 'OFA', 'ALLM4TS', 'TimesNet', 'IForest', 'FITS', 'TranAD', 'USAD', 'CNN', 'KMeansAD', 'AnomalyTransformer', 'Donut', 'EIF', 'LSTMAD', 'COPOD', 'HBOS', 'AutoEncoder', 'KNN', 'OCSVM', 'CBLOF', 'LOF', 'MCD', 'RobustPCA']"
smap_f-1,"['KMeansAD', 'OmniAnomaly', 'MCD', 'PCA', 'EIF', 'HBOS', 'COPOD', 'CNN', 'USAD', 'KNN', 'CBLOF', 'ALLM4TS', 'TranAD', 'LSTMAD', 'IForest', 'OCSVM', 'OFA', 'TimesNet', 'AutoEncoder', 'LOF', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['ALLM4TS', 'RobustPCA', 'LOF', 'KNN', 'OCSVM', 'Donut', 'AnomalyTransformer', 'AutoEncoder', 'MCD', 'HBOS', 'CBLOF', 'TranAD', 'EIF', 'COPOD', 'USAD', 'CNN', 'PCA', 'LSTMAD', 'OmniAnomaly', 'IForest', 'FITS', 'KMeansAD', 'OFA', 'TimesNet']"
smap_f-2,"['KMeansAD', 'PCA', 'OmniAnomaly', 'MCD', 'EIF', 'HBOS', 'CNN', 'USAD', 'CBLOF', 'ALLM4TS', 'COPOD', 'KNN', 'TranAD', 'IForest', 'TimesNet', 'LSTMAD', 'OFA', 'OCSVM', 'AutoEncoder', 'FITS', 'LOF', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['RobustPCA', 'ALLM4TS', 'TranAD', 'USAD', 'LSTMAD', 'IForest', 'CNN', 'OmniAnomaly', 'PCA', 'AnomalyTransformer', 'HBOS', 'KNN', 'AutoEncoder', 'OCSVM', 'LOF', 'CBLOF', 'MCD', 'COPOD', 'EIF', 'OFA', 'TimesNet', 'KMeansAD', 'Donut', 'FITS']"
smap_f-3,"['KMeansAD', 'EIF', 'HBOS', 'COPOD', 'KNN', 'OmniAnomaly', 'PCA', 'MCD', 'ALLM4TS', 'CBLOF', 'OCSVM', 'CNN', 'OFA', 'IForest', 'TimesNet', 'TranAD', 'LSTMAD', 'USAD', 'FITS', 'LOF', 'AutoEncoder', 'RobustPCA', 'Donut', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'FITS', 'OFA', 'TimesNet', 'USAD', 'CNN', 'LSTMAD', 'KNN', 'CBLOF', 'TranAD', 'HBOS', 'EIF', 'AutoEncoder', 'Donut', 'LOF', 'MCD', 'COPOD', 'ALLM4TS', 'AnomalyTransformer', 'RobustPCA', 'OCSVM']"
smap_g-1,"['KMeansAD', 'EIF', 'HBOS', 'COPOD', 'KNN', 'OmniAnomaly', 'PCA', 'MCD', 'CBLOF', 'OCSVM', 'CNN', 'ALLM4TS', 'IForest', 'OFA', 'LSTMAD', 'TranAD', 'USAD', 'LOF', 'TimesNet', 'FITS', 'RobustPCA', 'AutoEncoder', 'AnomalyTransformer', 'Donut']","['EIF', 'MCD', 'OCSVM', 'HBOS', 'CBLOF', 'IForest', 'COPOD', 'KMeansAD', 'AnomalyTransformer', 'USAD', 'KNN', 'LOF', 'TranAD', 'Donut', 'AutoEncoder', 'LSTMAD', 'FITS', 'OFA', 'CNN', 'TimesNet', 'RobustPCA', 'OmniAnomaly', 'ALLM4TS', 'PCA']"
smap_g-2,"['KMeansAD', 'HBOS', 'COPOD', 'EIF', 'OCSVM', 'KNN', 'MCD', 'PCA', 'OmniAnomaly', 'LOF', 'IForest', 'OFA', 'AutoEncoder', 'ALLM4TS', 'CBLOF', 'LSTMAD', 'CNN', 'TranAD', 'TimesNet', 'USAD', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['PCA', 'OmniAnomaly', 'KMeansAD', 'OFA', 'AutoEncoder', 'FITS', 'EIF', 'CBLOF', 'OCSVM', 'MCD', 'KNN', 'USAD', 'TimesNet', 'CNN', 'ALLM4TS', 'LSTMAD', 'TranAD', 'HBOS', 'COPOD', 'Donut', 'LOF', 'RobustPCA', 'AnomalyTransformer', 'IForest']"
smap_g-3,"['KMeansAD', 'HBOS', 'COPOD', 'EIF', 'KNN', 'OCSVM', 'MCD', 'PCA', 'OmniAnomaly', 'LOF', 'IForest', 'LSTMAD', 'CBLOF', 'ALLM4TS', 'OFA', 'TimesNet', 'CNN', 'TranAD', 'AutoEncoder', 'USAD', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['PCA', 'OmniAnomaly', 'OFA', 'TimesNet', 'FITS', 'USAD', 'CNN', 'OCSVM', 'TranAD', 'KNN', 'MCD', 'ALLM4TS', 'LSTMAD', 'KMeansAD', 'Donut', 'EIF', 'AutoEncoder', 'CBLOF', 'COPOD', 'RobustPCA', 'HBOS', 'LOF', 'AnomalyTransformer', 'IForest']"
smap_g-6,"['KMeansAD', 'OmniAnomaly', 'PCA', 'MCD', 'EIF', 'HBOS', 'CBLOF', 'COPOD', 'CNN', 'KNN', 'ALLM4TS', 'USAD', 'IForest', 'OFA', 'TranAD', 'TimesNet', 'LSTMAD', 'FITS', 'OCSVM', 'AutoEncoder', 'LOF', 'RobustPCA', 'Donut', 'AnomalyTransformer']","['RobustPCA', 'IForest', 'TranAD', 'USAD', 'FITS', 'CNN', 'TimesNet', 'OFA', 'Donut', 'LSTMAD', 'KMeansAD', 'OmniAnomaly', 'PCA', 'ALLM4TS', 'MCD', 'OCSVM', 'HBOS', 'CBLOF', 'COPOD', 'AnomalyTransformer', 'KNN', 'LOF', 'EIF', 'AutoEncoder']"
smap_g-7,"['MCD', 'OmniAnomaly', 'PCA', 'HBOS', 'CNN', 'KMeansAD', 'USAD', 'IForest', 'TimesNet', 'EIF', 'COPOD', 'CBLOF', 'LSTMAD', 'TranAD', 'KNN', 'AutoEncoder', 'FITS', 'ALLM4TS', 'OFA', 'LOF', 'RobustPCA', 'OCSVM', 'AnomalyTransformer', 'Donut']","['OmniAnomaly', 'PCA', 'IForest', 'TimesNet', 'KMeansAD', 'OFA', 'FITS', 'Donut', 'USAD', 'TranAD', 'LSTMAD', 'CNN', 'AutoEncoder', 'MCD', 'HBOS', 'COPOD', 'OCSVM', 'CBLOF', 'EIF', 'RobustPCA', 'ALLM4TS', 'KNN', 'LOF', 'AnomalyTransformer']"
smap_p-1,"['KMeansAD', 'HBOS', 'EIF', 'COPOD', 'KNN', 'PCA', 'MCD', 'OmniAnomaly', 'OCSVM', 'CBLOF', 'IForest', 'ALLM4TS', 'CNN', 'OFA', 'LSTMAD', 'LOF', 'TimesNet', 'TranAD', 'USAD', 'FITS', 'AutoEncoder', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'COPOD', 'MCD', 'ALLM4TS', 'RobustPCA', 'EIF', 'USAD', 'OFA', 'TranAD', 'LOF', 'Donut', 'FITS', 'CBLOF', 'OCSVM', 'OmniAnomaly', 'PCA', 'AnomalyTransformer', 'TimesNet', 'HBOS', 'KNN', 'AutoEncoder', 'LSTMAD', 'CNN', 'KMeansAD']"
smap_p-2,"['KMeansAD', 'HBOS', 'EIF', 'COPOD', 'KNN', 'PCA', 'MCD', 'OmniAnomaly', 'OCSVM', 'IForest', 'CBLOF', 'ALLM4TS', 'LOF', 'CNN', 'OFA', 'USAD', 'TranAD', 'LSTMAD', 'TimesNet', 'AutoEncoder', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['KMeansAD', 'MCD', 'OCSVM', 'AutoEncoder', 'IForest', 'LSTMAD', 'TranAD', 'COPOD', 'EIF', 'HBOS', 'CBLOF', 'CNN', 'FITS', 'Donut', 'OmniAnomaly', 'PCA', 'OFA', 'USAD', 'TimesNet', 'LOF', 'KNN', 'AnomalyTransformer', 'RobustPCA', 'ALLM4TS']"
smap_p-3,"['KMeansAD', 'HBOS', 'EIF', 'COPOD', 'KNN', 'MCD', 'PCA', 'OmniAnomaly', 'OCSVM', 'IForest', 'CBLOF', 'ALLM4TS', 'LOF', 'OFA', 'CNN', 'TimesNet', 'LSTMAD', 'USAD', 'TranAD', 'AutoEncoder', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['KMeansAD', 'IForest', 'CBLOF', 'FITS', 'AutoEncoder', 'MCD', 'TranAD', 'LSTMAD', 'CNN', 'Donut', 'TimesNet', 'EIF', 'RobustPCA', 'OmniAnomaly', 'PCA', 'USAD', 'OFA', 'HBOS', 'AnomalyTransformer', 'COPOD', 'KNN', 'LOF', 'OCSVM', 'ALLM4TS']"
smap_p-4,"['KMeansAD', 'MCD', 'PCA', 'OmniAnomaly', 'HBOS', 'EIF', 'COPOD', 'CBLOF', 'IForest', 'USAD', 'KNN', 'AutoEncoder', 'OCSVM', 'ALLM4TS', 'CNN', 'TranAD', 'TimesNet', 'LSTMAD', 'OFA', 'LOF', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'OFA', 'OmniAnomaly', 'KMeansAD', 'PCA', 'TimesNet', 'FITS', 'CNN', 'AutoEncoder', 'MCD', 'CBLOF', 'OCSVM', 'LOF', 'EIF', 'USAD', 'AnomalyTransformer', 'KNN', 'TranAD', 'HBOS', 'COPOD', 'RobustPCA', 'Donut', 'LSTMAD', 'ALLM4TS']"
smap_s-1,"['KMeansAD', 'HBOS', 'EIF', 'COPOD', 'KNN', 'MCD', 'PCA', 'OmniAnomaly', 'OCSVM', 'IForest', 'CBLOF', 'CNN', 'LOF', 'ALLM4TS', 'LSTMAD', 'OFA', 'TranAD', 'TimesNet', 'USAD', 'AutoEncoder', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'ALLM4TS', 'RobustPCA', 'TranAD', 'USAD', 'Donut', 'OCSVM', 'LSTMAD', 'CNN', 'LOF', 'COPOD', 'KNN', 'AnomalyTransformer', 'CBLOF', 'AutoEncoder', 'HBOS', 'MCD', 'EIF', 'PCA', 'OmniAnomaly', 'FITS', 'KMeansAD', 'TimesNet', 'OFA']"
smap_t-1,"['KMeansAD', 'OmniAnomaly', 'EIF', 'PCA', 'MCD', 'HBOS', 'CBLOF', 'COPOD', 'CNN', 'KNN', 'USAD', 'ALLM4TS', 'IForest', 'TranAD', 'TimesNet', 'OFA', 'LSTMAD', 'OCSVM', 'FITS', 'AutoEncoder', 'RobustPCA', 'LOF', 'Donut', 'AnomalyTransformer']","['ALLM4TS', 'RobustPCA', 'Donut', 'PCA', 'OmniAnomaly', 'OFA', 'IForest', 'CNN', 'LSTMAD', 'USAD', 'KMeansAD', 'TranAD', 'OCSVM', 'KNN', 'LOF', 'AnomalyTransformer', 'AutoEncoder', 'EIF', 'HBOS', 'CBLOF', 'TimesNet', 'FITS', 'COPOD', 'MCD']"
smap_t-2,"['KMeansAD', 'OmniAnomaly', 'EIF', 'PCA', 'MCD', 'HBOS', 'CBLOF', 'COPOD', 'CNN', 'KNN', 'USAD', 'IForest', 'TimesNet', 'ALLM4TS', 'TranAD', 'OFA', 'LSTMAD', 'FITS', 'OCSVM', 'AutoEncoder', 'RobustPCA', 'LOF', 'Donut', 'AnomalyTransformer']","['OFA', 'RobustPCA', 'PCA', 'OmniAnomaly', 'ALLM4TS', 'IForest', 'CNN', 'TranAD', 'LSTMAD', 'USAD', 'KMeansAD', 'TimesNet', 'OCSVM', 'CBLOF', 'EIF', 'AutoEncoder', 'AnomalyTransformer', 'HBOS', 'LOF', 'KNN', 'COPOD', 'MCD', 'FITS', 'Donut']"
smap_t-3,"['MCD', 'KMeansAD', 'OmniAnomaly', 'PCA', 'HBOS', 'EIF', 'CBLOF', 'COPOD', 'USAD', 'CNN', 'TranAD', 'IForest', 'AutoEncoder', 'ALLM4TS', 'KNN', 'TimesNet', 'LSTMAD', 'OCSVM', 'OFA', 'FITS', 'LOF', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['OFA', 'IForest', 'PCA', 'OmniAnomaly', 'TimesNet', 'KMeansAD', 'CNN', 'ALLM4TS', 'FITS', 'LSTMAD', 'CBLOF', 'OCSVM', 'USAD', 'AutoEncoder', 'KNN', 'HBOS', 'EIF', 'Donut', 'MCD', 'TranAD', 'AnomalyTransformer', 'LOF', 'COPOD', 'RobustPCA']"
smd_machine-1-2,"['KMeansAD', 'OmniAnomaly', 'PCA', 'ALLM4TS', 'MCD', 'USAD', 'TranAD', 'OFA', 'CNN', 'EIF', 'OCSVM', 'LSTMAD', 'HBOS', 'CBLOF', 'TimesNet', 'KNN', 'IForest', 'AutoEncoder', 'COPOD', 'FITS', 'LOF', 'RobustPCA', 'Donut', 'AnomalyTransformer']","['OCSVM', 'CBLOF', 'OmniAnomaly', 'PCA', 'EIF', 'USAD', 'KMeansAD', 'TranAD', 'AutoEncoder', 'MCD', 'ALLM4TS', 'OFA', 'TimesNet', 'CNN', 'HBOS', 'IForest', 'KNN', 'LSTMAD', 'COPOD', 'Donut', 'RobustPCA', 'FITS', 'LOF', 'AnomalyTransformer']"
smd_machine-1-3,"['OmniAnomaly', 'PCA', 'MCD', 'ALLM4TS', 'CNN', 'KMeansAD', 'USAD', 'AutoEncoder', 'EIF', 'CBLOF', 'TranAD', 'IForest', 'HBOS', 'KNN', 'COPOD', 'TimesNet', 'OFA', 'FITS', 'LSTMAD', 'OCSVM', 'RobustPCA', 'Donut', 'LOF', 'AnomalyTransformer']","['KMeansAD', 'OFA', 'TimesNet', 'FITS', 'CNN', 'LSTMAD', 'KNN', 'OmniAnomaly', 'PCA', 'MCD', 'EIF', 'ALLM4TS', 'TranAD', 'USAD', 'LOF', 'IForest', 'HBOS', 'CBLOF', 'Donut', 'COPOD', 'RobustPCA', 'AutoEncoder', 'OCSVM', 'AnomalyTransformer']"
smd_machine-1-4,"['OmniAnomaly', 'PCA', 'MCD', 'ALLM4TS', 'KMeansAD', 'CNN', 'USAD', 'IForest', 'EIF', 'HBOS', 'TranAD', 'AutoEncoder', 'CBLOF', 'KNN', 'TimesNet', 'COPOD', 'OFA', 'LSTMAD', 'FITS', 'OCSVM', 'RobustPCA', 'Donut', 'LOF', 'AnomalyTransformer']","['KMeansAD', 'OFA', 'FITS', 'TimesNet', 'CNN', 'LSTMAD', 'TranAD', 'KNN', 'OmniAnomaly', 'PCA', 'USAD', 'MCD', 'EIF', 'Donut', 'LOF', 'HBOS', 'COPOD', 'IForest', 'ALLM4TS', 'CBLOF', 'AutoEncoder', 'OCSVM', 'RobustPCA', 'AnomalyTransformer']"
smd_machine-1-6,"['OmniAnomaly', 'PCA', 'ALLM4TS', 'MCD', 'KMeansAD', 'CNN', 'USAD', 'TranAD', 'TimesNet', 'OFA', 'LSTMAD', 'Donut', 'IForest', 'CBLOF', 'AutoEncoder', 'EIF', 'FITS', 'HBOS', 'OCSVM', 'KNN', 'RobustPCA', 'COPOD', 'LOF', 'AnomalyTransformer']","['AutoEncoder', 'OCSVM', 'EIF', 'KMeansAD', 'CNN', 'LSTMAD', 'TimesNet', 'MCD', 'KNN', 'FITS', 'OmniAnomaly', 'PCA', 'OFA', 'Donut', 'TranAD', 'HBOS', 'USAD', 'ALLM4TS', 'IForest', 'COPOD', 'CBLOF', 'RobustPCA', 'LOF', 'AnomalyTransformer']"
smd_machine-1-7,"['OmniAnomaly', 'PCA', 'MCD', 'ALLM4TS', 'KMeansAD', 'CNN', 'CBLOF', 'USAD', 'EIF', 'HBOS', 'TranAD', 'TimesNet', 'AutoEncoder', 'KNN', 'OFA', 'LSTMAD', 'IForest', 'COPOD', 'Donut', 'FITS', 'OCSVM', 'RobustPCA', 'LOF', 'AnomalyTransformer']","['KMeansAD', 'PCA', 'OmniAnomaly', 'OFA', 'TimesNet', 'CNN', 'KNN', 'CBLOF', 'LSTMAD', 'USAD', 'EIF', 'MCD', 'FITS', 'TranAD', 'Donut', 'LOF', 'OCSVM', 'ALLM4TS', 'AutoEncoder', 'HBOS', 'IForest', 'COPOD', 'AnomalyTransformer', 'RobustPCA']"
smd_machine-1-8,"['OmniAnomaly', 'PCA', 'KMeansAD', 'ALLM4TS', 'MCD', 'CNN', 'USAD', 'LSTMAD', 'OFA', 'TranAD', 'OCSVM', 'TimesNet', 'Donut', 'LOF', 'AutoEncoder', 'CBLOF', 'FITS', 'KNN', 'EIF', 'HBOS', 'RobustPCA', 'COPOD', 'IForest', 'AnomalyTransformer']","['USAD', 'CNN', 'LSTMAD', 'KMeansAD', 'TimesNet', 'TranAD', 'PCA', 'OFA', 'OmniAnomaly', 'CBLOF', 'KNN', 'EIF', 'MCD', 'AutoEncoder', 'FITS', 'LOF', 'RobustPCA', 'HBOS', 'Donut', 'COPOD', 'ALLM4TS', 'OCSVM', 'AnomalyTransformer', 'IForest']"
smd_machine-2-1,"['OmniAnomaly', 'PCA', 'ALLM4TS', 'MCD', 'KMeansAD', 'USAD', 'CNN', 'TranAD', 'OFA', 'OCSVM', 'LSTMAD', 'AutoEncoder', 'CBLOF', 'TimesNet', 'EIF', 'HBOS', 'FITS', 'IForest', 'KNN', 'Donut', 'LOF', 'COPOD', 'RobustPCA', 'AnomalyTransformer']","['OFA', 'OmniAnomaly', 'PCA', 'CBLOF', 'EIF', 'ALLM4TS', 'AutoEncoder', 'KMeansAD', 'OCSVM', 'Donut', 'CNN', 'TimesNet', 'USAD', 'KNN', 'LSTMAD', 'TranAD', 'HBOS', 'FITS', 'IForest', 'MCD', 'RobustPCA', 'COPOD', 'LOF', 'AnomalyTransformer']"
smd_machine-2-2,"['MCD', 'KMeansAD', 'PCA', 'OmniAnomaly', 'ALLM4TS', 'EIF', 'HBOS', 'AutoEncoder', 'COPOD', 'CNN', 'IForest', 'TranAD', 'OCSVM', 'KNN', 'USAD', 'OFA', 'CBLOF', 'LSTMAD', 'TimesNet', 'FITS', 'LOF', 'RobustPCA', 'Donut', 'AnomalyTransformer']","['RobustPCA', 'OmniAnomaly', 'PCA', 'IForest', 'KMeansAD', 'EIF', 'LSTMAD', 'USAD', 'HBOS', 'CNN', 'TranAD', 'COPOD', 'KNN', 'OFA', 'CBLOF', 'Donut', 'LOF', 'TimesNet', 'MCD', 'AnomalyTransformer', 'FITS', 'OCSVM', 'ALLM4TS', 'AutoEncoder']"
smd_machine-2-3,"['OmniAnomaly', 'KMeansAD', 'PCA', 'ALLM4TS', 'MCD', 'USAD', 'OFA', 'OCSVM', 'TranAD', 'CNN', 'CBLOF', 'EIF', 'TimesNet', 'LSTMAD', 'AutoEncoder', 'HBOS', 'KNN', 'FITS', 'COPOD', 'IForest', 'LOF', 'RobustPCA', 'Donut', 'AnomalyTransformer']","['KMeansAD', 'PCA', 'OmniAnomaly', 'USAD', 'CNN', 'TranAD', 'KNN', 'EIF', 'OCSVM', 'HBOS', 'LSTMAD', 'TimesNet', 'COPOD', 'CBLOF', 'IForest', 'OFA', 'MCD', 'ALLM4TS', 'FITS', 'LOF', 'AutoEncoder', 'Donut', 'RobustPCA', 'AnomalyTransformer']"
smd_machine-2-4,"['OmniAnomaly', 'PCA', 'MCD', 'ALLM4TS', 'KMeansAD', 'CNN', 'USAD', 'OFA', 'TranAD', 'LSTMAD', 'TimesNet', 'AutoEncoder', 'CBLOF', 'OCSVM', 'EIF', 'Donut', 'FITS', 'IForest', 'KNN', 'HBOS', 'LOF', 'COPOD', 'RobustPCA', 'AnomalyTransformer']","['USAD', 'MCD', 'OmniAnomaly', 'PCA', 'KMeansAD', 'TranAD', 'EIF', 'CBLOF', 'CNN', 'LSTMAD', 'TimesNet', 'AutoEncoder', 'OFA', 'OCSVM', 'Donut', 'HBOS', 'KNN', 'IForest', 'COPOD', 'FITS', 'LOF', 'ALLM4TS', 'AnomalyTransformer', 'RobustPCA']"
smd_machine-2-5,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'ALLM4TS', 'USAD', 'CNN', 'TranAD', 'OFA', 'CBLOF', 'TimesNet', 'EIF', 'LSTMAD', 'AutoEncoder', 'OCSVM', 'KNN', 'HBOS', 'IForest', 'FITS', 'COPOD', 'Donut', 'RobustPCA', 'LOF', 'AnomalyTransformer']","['KMeansAD', 'USAD', 'LSTMAD', 'MCD', 'CNN', 'OmniAnomaly', 'PCA', 'TranAD', 'OFA', 'TimesNet', 'AutoEncoder', 'CBLOF', 'FITS', 'EIF', 'OCSVM', 'KNN', 'COPOD', 'Donut', 'LOF', 'HBOS', 'ALLM4TS', 'IForest', 'RobustPCA', 'AnomalyTransformer']"
smd_machine-2-7,"['OmniAnomaly', 'KMeansAD', 'PCA', 'ALLM4TS', 'MCD', 'USAD', 'CNN', 'TranAD', 'OFA', 'LSTMAD', 'OCSVM', 'CBLOF', 'TimesNet', 'EIF', 'AutoEncoder', 'KNN', 'FITS', 'HBOS', 'LOF', 'Donut', 'COPOD', 'IForest', 'RobustPCA', 'AnomalyTransformer']","['USAD', 'CBLOF', 'TranAD', 'CNN', 'EIF', 'LSTMAD', 'OCSVM', 'OmniAnomaly', 'COPOD', 'PCA', 'AutoEncoder', 'TimesNet', 'KMeansAD', 'OFA', 'MCD', 'Donut', 'HBOS', 'FITS', 'KNN', 'ALLM4TS', 'LOF', 'IForest', 'RobustPCA', 'AnomalyTransformer']"
smd_machine-2-9,"['KMeansAD', 'OmniAnomaly', 'PCA', 'ALLM4TS', 'MCD', 'CNN', 'USAD', 'OFA', 'TranAD', 'LSTMAD', 'AutoEncoder', 'EIF', 'KNN', 'CBLOF', 'OCSVM', 'TimesNet', 'Donut', 'HBOS', 'COPOD', 'IForest', 'FITS', 'RobustPCA', 'LOF', 'AnomalyTransformer']","['AutoEncoder', 'KMeansAD', 'OCSVM', 'OFA', 'CBLOF', 'EIF', 'CNN', 'LSTMAD', 'KNN', 'USAD', 'OmniAnomaly', 'PCA', 'TranAD', 'FITS', 'TimesNet', 'COPOD', 'ALLM4TS', 'LOF', 'MCD', 'HBOS', 'IForest', 'AnomalyTransformer', 'Donut', 'RobustPCA']"
smd_machine-3-10,"['KMeansAD', 'OmniAnomaly', 'PCA', 'ALLM4TS', 'MCD', 'CNN', 'OFA', 'USAD', 'LSTMAD', 'TranAD', 'OCSVM', 'CBLOF', 'Donut', 'TimesNet', 'AutoEncoder', 'EIF', 'KNN', 'HBOS', 'FITS', 'COPOD', 'LOF', 'IForest', 'RobustPCA', 'AnomalyTransformer']","['CBLOF', 'EIF', 'TranAD', 'USAD', 'LSTMAD', 'OmniAnomaly', 'PCA', 'CNN', 'FITS', 'TimesNet', 'ALLM4TS', 'Donut', 'OFA', 'LOF', 'HBOS', 'RobustPCA', 'OCSVM', 'KMeansAD', 'IForest', 'KNN', 'COPOD', 'AutoEncoder', 'AnomalyTransformer', 'MCD']"
smd_machine-3-2,"['OmniAnomaly', 'PCA', 'ALLM4TS', 'KMeansAD', 'MCD', 'USAD', 'CNN', 'TranAD', 'OFA', 'LSTMAD', 'OCSVM', 'AutoEncoder', 'TimesNet', 'CBLOF', 'EIF', 'LOF', 'Donut', 'FITS', 'KNN', 'HBOS', 'IForest', 'COPOD', 'RobustPCA', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'OFA', 'USAD', 'RobustPCA', 'TimesNet', 'OCSVM', 'CNN', 'MCD', 'LSTMAD', 'FITS', 'AutoEncoder', 'ALLM4TS', 'AnomalyTransformer', 'EIF', 'IForest', 'KMeansAD', 'KNN', 'TranAD', 'LOF', 'CBLOF', 'Donut', 'HBOS', 'COPOD']"
smd_machine-3-3,"['OmniAnomaly', 'MCD', 'ALLM4TS', 'PCA', 'KMeansAD', 'CNN', 'OFA', 'USAD', 'TimesNet', 'LSTMAD', 'TranAD', 'AutoEncoder', 'OCSVM', 'Donut', 'CBLOF', 'FITS', 'KNN', 'EIF', 'HBOS', 'IForest', 'LOF', 'COPOD', 'RobustPCA', 'AnomalyTransformer']","['CBLOF', 'KNN', 'KMeansAD', 'MCD', 'USAD', 'EIF', 'TimesNet', 'OFA', 'CNN', 'LSTMAD', 'OmniAnomaly', 'PCA', 'TranAD', 'FITS', 'LOF', 'IForest', 'ALLM4TS', 'OCSVM', 'HBOS', 'Donut', 'AutoEncoder', 'COPOD', 'AnomalyTransformer', 'RobustPCA']"
smd_machine-3-5,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'ALLM4TS', 'CNN', 'USAD', 'TranAD', 'OFA', 'CBLOF', 'LSTMAD', 'EIF', 'Donut', 'KNN', 'TimesNet', 'AutoEncoder', 'OCSVM', 'HBOS', 'COPOD', 'FITS', 'LOF', 'IForest', 'RobustPCA', 'AnomalyTransformer']","['USAD', 'TranAD', 'CNN', 'LSTMAD', 'CBLOF', 'OFA', 'EIF', 'KNN', 'TimesNet', 'PCA', 'OmniAnomaly', 'KMeansAD', 'Donut', 'FITS', 'AutoEncoder', 'IForest', 'LOF', 'MCD', 'HBOS', 'COPOD', 'AnomalyTransformer', 'OCSVM', 'ALLM4TS', 'RobustPCA']"
smd_machine-3-6,"['OmniAnomaly', 'PCA', 'KMeansAD', 'MCD', 'ALLM4TS', 'USAD', 'CNN', 'TranAD', 'LSTMAD', 'OFA', 'TimesNet', 'EIF', 'CBLOF', 'AutoEncoder', 'OCSVM', 'HBOS', 'KNN', 'FITS', 'Donut', 'IForest', 'LOF', 'COPOD', 'RobustPCA', 'AnomalyTransformer']","['MCD', 'CNN', 'EIF', 'AutoEncoder', 'PCA', 'OmniAnomaly', 'LSTMAD', 'HBOS', 'OCSVM', 'CBLOF', 'TimesNet', 'Donut', 'KNN', 'ALLM4TS', 'KMeansAD', 'USAD', 'TranAD', 'OFA', 'FITS', 'IForest', 'COPOD', 'LOF', 'AnomalyTransformer', 'RobustPCA']"
svdb_800,"['OmniAnomaly', 'PCA', 'IForest', 'ALLM4TS', 'CNN', 'OFA', 'USAD', 'TimesNet', 'FITS', 'KMeansAD', 'TranAD', 'OCSVM', 'EIF', 'CBLOF', 'LSTMAD', 'KNN', 'HBOS', 'RobustPCA', 'Donut', 'MCD', 'COPOD', 'LOF', 'AutoEncoder', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'IForest', 'ALLM4TS', 'OFA', 'LSTMAD', 'CNN', 'USAD', 'KMeansAD', 'TranAD', 'Donut', 'FITS', 'COPOD', 'CBLOF', 'MCD', 'RobustPCA', 'HBOS', 'AutoEncoder', 'TimesNet', 'OCSVM', 'EIF', 'AnomalyTransformer', 'KNN', 'LOF']"
svdb_801,"['IForest', 'OmniAnomaly', 'TimesNet', 'PCA', 'OFA', 'CNN', 'ALLM4TS', 'LSTMAD', 'USAD', 'KMeansAD', 'FITS', 'MCD', 'OCSVM', 'TranAD', 'EIF', 'RobustPCA', 'Donut', 'CBLOF', 'LOF', 'COPOD', 'KNN', 'HBOS', 'AutoEncoder', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'ALLM4TS', 'OFA', 'LSTMAD', 'CNN', 'IForest', 'USAD', 'TimesNet', 'TranAD', 'RobustPCA', 'Donut', 'FITS', 'KMeansAD', 'AnomalyTransformer', 'EIF', 'COPOD', 'LOF', 'KNN', 'OCSVM', 'HBOS', 'AutoEncoder', 'MCD', 'CBLOF']"
